"GameNum","Kicker","Good","Distance","Weather","Wind15","Temperature","Grass","Pressure","Ice"
"2003-0307","Vinatieri","Y",24,"Sun",0,"Nice",1,"N",0
"2003-0307","Vinatieri","Y",22,"Sun",0,"Nice",1,"N",0
"2003-0307","Vinatieri","Y",47,"Sun",0,"Nice",1,"N",0
"2003-0308","GramaticaB","Y",21,"Sun",0,"Hot",1,"N",0
"2003-0308","GramaticaB","Y",37,"Sun",0,"Hot",1,"N",0
"2003-0308","Longwell","Y",40,"Sun",0,"Hot",1,"N",0
"2003-0308","Longwell","Y",40,"Sun",0,"Hot",1,"N",0
"2003-0309","BrownJ","Y",36,"Sun",0,"Nice",0,"N",0
"2003-0309","BrownJ","N",35,"Sun",0,"Nice",0,"N",0
"2003-0309","Wilkins","Y",28,"Sun",0,"Nice",0,"N",0
"2003-0309","Wilkins","Y",33,"Sun",0,"Nice",0,"N",0
"2003-0309","Wilkins","Y",33,"Sun",0,"Nice",0,"N",0
"2003-0310","Bryant","N",37,"Sun",0,"Nice",1,"N",0
"2003-0310","Bryant","Y",29,"Sun",0,"Nice",1,"Y",0
"2003-0310","Hall","Y",42,"Sun",0,"Nice",1,"N",0
"2003-0310","Hall","N",53,"Sun",0,"Nice",1,"N",0
"2003-0310","Hall","N",49,"Sun",0,"Nice",1,"N",0
"2003-0310","Hall","Y",33,"Sun",0,"Nice",1,"Y",0
"2003-0311","Christie","Y",24,"Sun",0,"Nice",1,"N",0
"2003-0311","Christie","N",50,"Sun",0,"Nice",1,"N",0
"2003-0311","Stover","Y",49,"Sun",0,"Nice",1,"N",0
"2003-0312","Dawson","N",48,"Sun",0,"Hot",1,"N",0
"2003-0312","Pochman","Y",38,"Sun",0,"Hot",1,"N",0
"2003-0312","Pochman","Y",44,"Sun",0,"Hot",1,"N",0
"2003-0312","Pochman","Y",46,"Sun",0,"Hot",1,"N",0
"2003-0312","Pochman","Y",36,"Sun",0,"Hot",1,"N",0
"2003-0313","Mare","N",51,"Clouds",1,"Hot",1,"N",0
"2003-0313","Mare","Y",26,"Clouds",1,"Hot",1,"N",0
"2003-0313","Mare","N",44,"Clouds",1,"Hot",1,"N",0
"2003-0314","Elam","Y",20,"Sun",0,"Nice",1,"N",0
"2003-0314","Janikowski","Y",41,"Sun",0,"Nice",1,"N",0
"2003-0401","Akers","Y",26,"Clouds",0,"Nice",0,"N",0
"2003-0401","Akers","Y",34,"Clouds",0,"Nice",0,"N",0
"2003-0401","Akers","Y",22,"Clouds",0,"Nice",0,"N",0
"2003-0401","Lindell","N",51,"Clouds",0,"Nice",0,"N",0
"2003-0402","Dawson","N",35,"Sun",1,"Nice",1,"N",0
"2003-0403","BrownK","Y",48,"Clouds",1,"Nice",1,"N",0
"2003-0403","BrownK","N",50,"Clouds",1,"Nice",1,"N",0
"2003-0403","Marler","Y",29,"Clouds",1,"Nice",1,"N",0
"2003-0403","Marler","Y",20,"Clouds",1,"Nice",1,"N",0
"2003-0405","Reed","Y",26,"Clouds",0,"Nice",1,"N",0
"2003-0405","Reed","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-0405","Reed","N",30,"Clouds",0,"Nice",1,"N",0
"2003-0406","Wilkins","Y",24,"Inside",0,"Nice",0,"N",0
"2003-0406","Wilkins","Y",53,"Inside",0,"Nice",0,"N",0
"2003-0406","Wilkins","Y",31,"Inside",0,"Nice",0,"N",0
"2003-0406","Wilkins","N",39,"Inside",0,"Nice",0,"N",0
"2003-0407","Hall","Y",38,"Sun",0,"Nice",1,"N",0
"2003-0407","Hall","Y",29,"Sun",0,"Nice",1,"N",0
"2003-0407","Hall","N",48,"Sun",0,"Nice",1,"N",0
"2003-0407","Vinatieri","Y",23,"Sun",0,"Nice",1,"N",0
"2003-0407","Vinatieri","N",46,"Sun",0,"Nice",1,"N",0
"2003-0408","Andersen","Y",46,"Clouds",0,"Nice",0,"N",0
"2003-0408","Stover","Y",29,"Clouds",0,"Nice",0,"N",0
"2003-0409","Christie","Y",32,"Clouds",0,"Nice",1,"N",0
"2003-0409","Janikowski","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-0409","Janikowski","Y",46,"Clouds",0,"Nice",1,"Y",0
"2003-0410","Feely","N",55,"Clouds",0,"Nice",1,"N",0
"2003-0410","Feely","Y",28,"Clouds",0,"Nice",1,"N",0
"2003-0410","Kasay","Y",53,"Clouds",0,"Nice",1,"N",0
"2003-0410","Kasay","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-0410","Kasay","Y",38,"Clouds",0,"Nice",1,"N",0
"2003-0411","Elam","Y",37,"Sun",0,"Nice",1,"N",0
"2003-0411","Elam","Y",41,"Sun",0,"Nice",1,"N",0
"2003-0411","Hanson","Y",53,"Sun",0,"Nice",1,"N",0
"2003-0412","Brien","Y",34,"Clouds",0,"Nice",0,"N",0
"2003-0412","Brien","Y",38,"Clouds",0,"Nice",0,"N",0
"2003-0412","Cundiff","Y",26,"Clouds",0,"Nice",0,"N",0
"2003-0413","Carney","Y",38,"Inside",0,"Nice",0,"N",0
"2003-0413","Carney","Y",43,"Inside",0,"Nice",0,"N",0
"2003-0413","Vanderjagt","Y",41,"Inside",0,"Nice",0,"N",0
"2003-0413","Vanderjagt","Y",42,"Inside",0,"Nice",0,"N",0
"2003-0414","Edinger","Y",31,"Clouds",0,"Nice",1,"N",0
"2003-0414","Edinger","Y",38,"Clouds",0,"Nice",1,"N",0
"2003-0414","Edinger","Y",41,"Clouds",0,"Nice",1,"N",0
"2003-0414","Longwell","Y",34,"Clouds",0,"Nice",1,"N",0
"2003-0501","Elling","Y",32,"Inside",0,"Nice",0,"N",0
"2003-0501","Elling","Y",24,"Inside",0,"Nice",0,"N",0
"2003-0501","Feely","Y",34,"Inside",0,"Nice",0,"N",0
"2003-0501","Feely","Y",33,"Inside",0,"Nice",0,"N",0
"2003-0502","Graham","Y",39,"Sun",1,"Nice",0,"N",0
"2003-0502","Graham","Y",37,"Sun",1,"Nice",0,"N",0
"2003-0502","Graham","N",54,"Sun",1,"Nice",0,"N",0
"2003-0502","Graham","Y",30,"Sun",1,"Nice",0,"N",0
"2003-0502","Lindell","Y",27,"Sun",1,"Nice",0,"N",0
"2003-0502","Lindell","Y",38,"Sun",1,"Nice",0,"N",0
"2003-0502","Lindell","Y",29,"Sun",1,"Nice",0,"N",0
"2003-0503","Carney","Y",38,"Sun",0,"Nice",1,"N",0
"2003-0503","Carney","N",57,"Sun",0,"Nice",1,"N",0
"2003-0503","Carney","Y",26,"Sun",0,"Nice",1,"N",0
"2003-0503","Kasay","Y",49,"Sun",0,"Nice",1,"N",0
"2003-0503","Kasay","Y",23,"Sun",0,"Nice",1,"N",0
"2003-0504","Edinger","Y",35,"Sun",0,"Nice",1,"N",0
"2003-0504","Edinger","Y",50,"Sun",0,"Nice",1,"N",0
"2003-0504","Edinger","Y",48,"Sun",0,"Nice",1,"Y",0
"2003-0504","Janikowski","Y",36,"Sun",0,"Nice",1,"N",0
"2003-0504","Janikowski","Y",39,"Sun",0,"Nice",1,"N",0
"2003-0504","Janikowski","Y",32,"Sun",0,"Nice",1,"N",0
"2003-0504","Janikowski","Y",33,"Sun",0,"Nice",1,"N",0
"2003-0504","Janikowski","N",47,"Sun",0,"Nice",1,"N",0
"2003-0504","Janikowski","Y",49,"Sun",0,"Nice",1,"N",0
"2003-0505","BrownJ","Y",27,"Sun",0,"Nice",1,"N",0
"2003-0505","BrownJ","Y",58,"Sun",0,"Nice",1,"N",0
"2003-0506","Andersen","Y",23,"Sun",0,"Nice",1,"N",0
"2003-0506","Elam","Y",48,"Sun",0,"Nice",1,"N",0
"2003-0506","Elam","Y",29,"Sun",0,"Nice",1,"N",0
"2003-0506","Elam","Y",21,"Sun",0,"Nice",1,"N",0
"2003-0506","Elam","N",53,"Sun",0,"Nice",1,"N",0
"2003-0507","Anderson","Y",43,"Sun",0,"Nice",1,"N",0
"2003-0507","Anderson","N",46,"Sun",0,"Nice",1,"N",0
"2003-0507","Anderson","Y",33,"Sun",0,"Nice",1,"N",0
"2003-0507","Anderson","Y",37,"Sun",0,"Nice",1,"N",0
"2003-0507","Anderson","Y",41,"Sun",0,"Nice",1,"N",0
"2003-0507","Hentrich","Y",48,"Sun",0,"Nice",1,"N",0
"2003-0507","Vinatieri","N",34,"Sun",0,"Nice",1,"N",0
"2003-0507","Vinatieri","N",39,"Sun",0,"Nice",1,"N",0
"2003-0507","Vinatieri","Y",48,"Sun",0,"Nice",1,"N",0
"2003-0508","Bryant","Y",43,"Clouds",0,"Nice",0,"N",0
"2003-0508","Feagles","N",29,"Clouds",0,"Nice",0,"N",0
"2003-0508","Mare","Y",43,"Clouds",0,"Nice",0,"N",0
"2003-0508","Mare","Y",23,"Clouds",0,"Nice",0,"N",0
"2003-0508","Mare","Y",48,"Clouds",0,"Nice",0,"N",0
"2003-0509","Marler","Y",53,"Sun",0,"Hot",1,"N",0
"2003-0509","Marler","Y",27,"Sun",0,"Hot",1,"N",0
"2003-0510","Akers","Y",52,"Clouds",0,"Nice",1,"N",0
"2003-0510","Akers","Y",36,"Clouds",0,"Nice",1,"N",0
"2003-0510","Hall","Y",48,"Clouds",0,"Nice",1,"N",0
"2003-0510","Hall","Y",45,"Clouds",0,"Nice",1,"N",0
"2003-0510","Hall","Y",37,"Clouds",0,"Nice",1,"N",0
"2003-0510","Hall","Y",53,"Clouds",0,"Nice",1,"N",0
"2003-0511","Hanson","Y",28,"Sun",0,"Nice",1,"N",0
"2003-0511","Pochman","Y",48,"Sun",0,"Nice",1,"N",0
"2003-0511","Pochman","N",37,"Sun",0,"Nice",1,"N",0
"2003-0512","Cundiff","Y",33,"Clouds",0,"Nice",0,"N",0
"2003-0512","Cundiff","Y",36,"Clouds",0,"Nice",0,"N",0
"2003-0513","Dawson","Y",19,"Sun",0,"Nice",1,"N",0
"2003-0513","Dawson","Y",22,"Sun",0,"Nice",1,"N",0
"2003-0513","Reed","Y",30,"Sun",0,"Nice",1,"N",0
"2003-0513","Reed","Y",37,"Sun",0,"Nice",1,"N",0
"2003-0514","GramaticaM","N",60,"Clouds",0,"Hot",1,"N",0
"2003-0514","GramaticaM","N",62,"Clouds",0,"Hot",1,"Y",0
"2003-0514","Vanderjagt","Y",29,"Clouds",0,"Hot",1,"Y",0
"2003-0601","Dawson","Y",52,"Clouds",1,"Nice",1,"N",0
"2003-0601","Dawson","Y",32,"Clouds",1,"Nice",1,"N",0
"2003-0602","Cundiff","Y",51,"Clouds",0,"Nice",0,"N",0
"2003-0602","Cundiff","Y",22,"Clouds",0,"Nice",0,"N",0
"2003-0602","Cundiff","Y",28,"Clouds",0,"Nice",0,"Y",0
"2003-0603","Andersen","Y",34,"Sun",1,"Nice",1,"N",0
"2003-0603","Andersen","Y",31,"Sun",1,"Nice",1,"Y",1
"2003-0603","Andersen","N",48,"Sun",1,"Nice",1,"Y",0
"2003-0603","Longwell","Y",50,"Sun",1,"Nice",1,"N",0
"2003-0603","Longwell","Y",41,"Sun",1,"Nice",1,"N",0
"2003-0604","Kasay","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0604","Kasay","Y",23,"Inside",0,"Nice",0,"N",0
"2003-0604","Kasay","Y",47,"Inside",0,"Nice",0,"Y",0
"2003-0604","Vanderjagt","Y",39,"Inside",0,"Nice",0,"N",0
"2003-0604","Vanderjagt","Y",22,"Inside",0,"Nice",0,"N",0
"2003-0605","Mare","Y",51,"SnowRain",0,"Nice",1,"N",0
"2003-0605","Marler","Y",20,"SnowRain",0,"Nice",1,"N",0
"2003-0605","Marler","N",31,"SnowRain",0,"Nice",1,"N",0
"2003-0606","Conway","Y",22,"SnowRain",1,"Nice",1,"N",0
"2003-0606","Conway","N",47,"SnowRain",1,"Nice",1,"N",0
"2003-0606","Conway","N",49,"SnowRain",1,"Nice",1,"N",0
"2003-0606","Conway","Y",34,"SnowRain",1,"Nice",1,"N",0
"2003-0606","Vinatieri","N",42,"SnowRain",1,"Nice",1,"N",0
"2003-0606","Vinatieri","Y",28,"SnowRain",1,"Nice",1,"N",0
"2003-0607","Carney","N",38,"Inside",0,"Nice",0,"N",0
"2003-0607","Carney","Y",50,"Inside",0,"Nice",0,"N",0
"2003-0607","Carney","Y",30,"Inside",0,"Nice",0,"N",0
"2003-0607","Edinger","Y",28,"Inside",0,"Nice",0,"N",0
"2003-0607","Edinger","Y",31,"Inside",0,"Nice",0,"N",0
"2003-0608","Anderson","Y",33,"Clouds",0,"Nice",1,"N",0
"2003-0608","BrownK","Y",29,"Clouds",0,"Nice",1,"N",0
"2003-0609","Hall","Y",33,"Sun",0,"Nice",1,"N",0
"2003-0609","Hall","Y",51,"Sun",0,"Nice",1,"N",0
"2003-0610","Duncan","Y",46,"Sun",0,"Hot",1,"N",0
"2003-0610","Stover","Y",31,"Sun",0,"Hot",1,"N",0
"2003-0610","Stover","Y",22,"Sun",0,"Hot",1,"N",0
"2003-0610","Stover","Y",29,"Sun",0,"Hot",1,"N",0
"2003-0610","Stover","Y",37,"Sun",0,"Hot",1,"N",0
"2003-0611","Elam","Y",47,"Sun",0,"Nice",1,"Y",1
"2003-0611","Reed","Y",24,"Sun",0,"Nice",1,"N",0
"2003-0611","Reed","Y",26,"Sun",0,"Nice",1,"N",0
"2003-0612","Brien","Y",27,"Clouds",0,"Nice",0,"N",0
"2003-0612","Brien","Y",33,"Clouds",0,"Nice",0,"N",0
"2003-0612","Brien","N",50,"Clouds",0,"Nice",0,"N",0
"2003-0612","Brien","Y",43,"Clouds",0,"Nice",0,"N",0
"2003-0612","Lindell","Y",44,"Clouds",0,"Nice",0,"N",0
"2003-0613","BrownJ","Y",27,"Sun",1,"Nice",0,"N",0
"2003-0613","BrownJ","Y",37,"Sun",1,"Nice",0,"N",0
"2003-0613","Pochman","N",38,"Sun",1,"Nice",0,"N",0
"2003-0613","Pochman","Y",42,"Sun",1,"Nice",0,"N",0
"2003-0613","Pochman","Y",33,"Sun",1,"Nice",0,"N",0
"2003-0614","Feely","N",60,"Inside",0,"Nice",0,"N",0
"2003-0614","Wilkins","Y",28,"Inside",0,"Nice",0,"N",0
"2003-0614","Wilkins","Y",38,"Inside",0,"Nice",0,"N",0
"2003-0701","Carney","Y",42,"Inside",0,"Nice",0,"N",0
"2003-0701","Feely","Y",28,"Inside",0,"Nice",0,"N",0
"2003-0702","Anderson","Y",40,"Sun",0,"Nice",1,"N",0
"2003-0702","Anderson","Y",32,"Sun",0,"Nice",1,"N",0
"2003-0702","Anderson","Y",34,"Sun",0,"Nice",1,"N",0
"2003-0702","Kasay","Y",53,"Sun",0,"Nice",1,"N",0
"2003-0703","Graham","Y",44,"Sun",0,"Nice",1,"N",0
"2003-0703","Graham","Y",37,"Sun",0,"Nice",1,"N",0
"2003-0703","Stover","Y",25,"Sun",0,"Nice",1,"N",0
"2003-0704","Christie","Y",44,"Sun",0,"Nice",1,"N",0
"2003-0704","Christie","Y",50,"Sun",0,"Nice",1,"N",0
"2003-0704","Christie","N",43,"Sun",0,"Nice",1,"N",0
"2003-0704","Christie","Y",42,"Sun",0,"Nice",1,"N",0
"2003-0704","Christie","Y",32,"Sun",0,"Nice",1,"N",0
"2003-0704","Dawson","N",46,"Sun",0,"Nice",1,"N",0
"2003-0704","Dawson","Y",46,"Sun",0,"Nice",1,"N",0
"2003-0704","Dawson","Y",42,"Sun",0,"Nice",1,"N",0
"2003-0705","Cundiff","Y",23,"Inside",0,"Nice",0,"N",0
"2003-0706","Mare","Y",23,"Sun",0,"Hot",1,"N",0
"2003-0706","Mare","Y",34,"Sun",0,"Hot",1,"N",0
"2003-0706","Mare","N",35,"Sun",0,"Hot",1,"Y",0
"2003-0706","Mare","N",35,"Sun",0,"Hot",1,"Y",1
"2003-0706","Vinatieri","Y",25,"Sun",0,"Hot",1,"N",0
"2003-0706","Vinatieri","Y",30,"Sun",0,"Hot",1,"N",0
"2003-0707","Elam","Y",46,"Inside",0,"Nice",0,"N",0
"2003-0707","Elam","Y",46,"Inside",0,"Nice",0,"N",0
"2003-0708","Conway","Y",39,"Clouds",0,"Nice",0,"N",0
"2003-0709","Longwell","Y",33,"Inside",0,"Nice",0,"N",0
"2003-0709","Wilkins","Y",39,"Inside",0,"Nice",0,"N",0
"2003-0709","Wilkins","Y",43,"Inside",0,"Nice",0,"N",0
"2003-0710","Brien","Y",39,"Sun",0,"Nice",1,"N",0
"2003-0710","Brien","Y",40,"Sun",0,"Nice",1,"N",0
"2003-0711","Lindell","Y",20,"Clouds",0,"Nice",0,"N",0
"2003-0712","Pochman","N",31,"Sun",0,"Nice",1,"N",0
"2003-0712","Pochman","N",50,"Sun",0,"Nice",1,"N",0
"2003-0712","Pochman","N",39,"Sun",0,"Nice",1,"N",0
"2003-0712","Pochman","Y",27,"Sun",0,"Nice",1,"N",0
"2003-0713","BrownJ","N",50,"Sun",0,"Nice",0,"N",0
"2003-0713","BrownJ","Y",45,"Sun",0,"Nice",0,"N",0
"2003-0713","Edinger","Y",50,"Sun",0,"Nice",0,"N",0
"2003-0713","Edinger","Y",35,"Sun",0,"Nice",0,"N",0
"2003-0713","Edinger","Y",40,"Sun",0,"Nice",0,"N",0
"2003-0714","Andersen","Y",37,"Sun",0,"Nice",1,"N",0
"2003-0714","Andersen","N",50,"Sun",0,"Nice",1,"N",0
"2003-0714","Janikowski","Y",27,"Sun",0,"Nice",1,"N",0
"2003-0801","Elam","Y",28,"SnowRain",1,"Nice",0,"N",0
"2003-0801","Elam","Y",22,"SnowRain",1,"Nice",0,"N",0
"2003-0801","Stover","N",54,"SnowRain",1,"Nice",0,"N",0
"2003-0801","Stover","Y",25,"SnowRain",1,"Nice",0,"N",0
"2003-0801","Stover","Y",39,"SnowRain",1,"Nice",0,"N",0
"2003-0801","Stover","Y",22,"SnowRain",1,"Nice",0,"N",0
"2003-0801","Stover","Y",29,"SnowRain",1,"Nice",0,"N",0
"2003-0802","Edinger","Y",37,"Clouds",0,"Nice",1,"N",0
"2003-0802","Edinger","N",32,"Clouds",0,"Nice",1,"N",0
"2003-0803","BrownJ","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-0803","BrownJ","N",49,"Clouds",0,"Nice",1,"N",0
"2003-0803","Graham","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-0803","Graham","Y",25,"Clouds",0,"Nice",1,"N",0
"2003-0804","Anderson","Y",43,"Clouds",0,"Hot",1,"N",0
"2003-0804","Anderson","Y",43,"Clouds",0,"Hot",1,"N",0
"2003-0804","Anderson","Y",33,"Clouds",0,"Hot",1,"N",0
"2003-0804","Marler","Y",49,"Clouds",0,"Hot",1,"N",0
"2003-0805","Conway","Y",20,"Inside",0,"Nice",0,"N",0
"2003-0805","Conway","Y",44,"Inside",0,"Nice",0,"N",0
"2003-0805","Conway","Y",37,"Inside",0,"Nice",0,"N",0
"2003-0805","Elling","Y",51,"Inside",0,"Nice",0,"N",0
"2003-0805","Elling","N",54,"Inside",0,"Nice",0,"N",0
"2003-0806","Dawson","Y",22,"SnowRain",1,"Nice",1,"N",0
"2003-0806","Vinatieri","Y",27,"SnowRain",1,"Nice",1,"N",0
"2003-0806","Vinatieri","N",48,"SnowRain",1,"Nice",1,"N",0
"2003-0806","Vinatieri","Y",28,"SnowRain",1,"Nice",1,"N",0
"2003-0806","Vinatieri","Y",38,"SnowRain",1,"Nice",1,"N",0
"2003-0807","Carney","Y",46,"Inside",0,"Nice",0,"N",0
"2003-0807","Carney","Y",42,"Inside",0,"Nice",0,"Y",1
"2003-0807","Kasay","Y",24,"Inside",0,"Nice",0,"N",0
"2003-0807","Kasay","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0807","Kasay","Y",31,"Inside",0,"Nice",0,"Y",1
"2003-0808","Wilkins","N",47,"SnowRain",0,"Nice",1,"N",0
"2003-0808","Wilkins","Y",20,"SnowRain",0,"Nice",1,"N",0
"2003-0808","Wilkins","Y",22,"SnowRain",0,"Nice",1,"N",0
"2003-0809","Cundiff","N",41,"Clouds",0,"Hot",1,"N",0
"2003-0809","GramaticaM","Y",24,"Clouds",0,"Hot",1,"N",0
"2003-0809","GramaticaM","Y",26,"Clouds",0,"Hot",1,"N",0
"2003-0809","GramaticaM","Y",50,"Clouds",0,"Hot",1,"N",0
"2003-0809","GramaticaM","N",48,"Clouds",0,"Hot",1,"N",0
"2003-0810","Duncan","Y",53,"Sun",0,"Hot",1,"N",0
"2003-0810","Duncan","N",41,"Sun",0,"Hot",1,"N",0
"2003-0810","Duncan","Y",20,"Sun",0,"Hot",1,"N",0
"2003-0810","Duncan","N",37,"Sun",0,"Hot",1,"N",0
"2003-0810","Duncan","N",50,"Sun",0,"Hot",1,"Y",0
"2003-0810","Duncan","Y",39,"Sun",0,"Hot",1,"Y",0
"2003-0810","Pochman","N",45,"Sun",0,"Hot",1,"N",0
"2003-0810","Pochman","N",35,"Sun",0,"Hot",1,"N",0
"2003-0811","Vanderjagt","Y",31,"Inside",0,"Nice",0,"N",0
"2003-0811","Vanderjagt","Y",29,"Inside",0,"Nice",0,"N",0
"2003-0811","Vanderjagt","Y",22,"Inside",0,"Nice",0,"N",0
"2003-0812","Akers","N",55,"Clouds",0,"Nice",1,"N",0
"2003-0812","Akers","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-0812","Brien","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-0812","Brien","N",55,"Clouds",0,"Nice",1,"N",0
"2003-0813","Andersen","Y",49,"Clouds",0,"Nice",1,"N",0
"2003-0813","Lindell","N",49,"Clouds",0,"Nice",1,"N",0
"2003-0813","Lindell","Y",20,"Clouds",0,"Nice",1,"N",0
"2003-0814","Christie","Y",51,"Sun",0,"Nice",1,"N",0
"2003-0814","Mare","Y",44,"Sun",0,"Nice",1,"N",0
"2003-0814","Mare","N",36,"Sun",0,"Nice",1,"N",0
"2003-0901","Marler","Y",24,"Sun",0,"Nice",0,"N",0
"2003-0901","Stover","Y",23,"Sun",0,"Nice",0,"N",0
"2003-0901","Stover","Y",32,"Sun",0,"Nice",0,"N",0
"2003-0901","Stover","Y",23,"Sun",0,"Nice",0,"N",0
"2003-0902","Christie","N",46,"SnowRain",0,"Nice",1,"N",0
"2003-0902","Edinger","Y",38,"SnowRain",0,"Nice",1,"N",0
"2003-0902","Edinger","Y",22,"SnowRain",0,"Nice",1,"N",0
"2003-0903","Hanson","Y",54,"Inside",0,"Nice",0,"N",0
"2003-0903","Hanson","Y",42,"Inside",0,"Nice",0,"N",0
"2003-0903","Hanson","Y",39,"Inside",0,"Nice",0,"N",0
"2003-0903","Janikowski","N",55,"Inside",0,"Nice",0,"N",0
"2003-0903","Janikowski","Y",55,"Inside",0,"Nice",0,"N",0
"2003-0903","Janikowski","Y",24,"Inside",0,"Nice",0,"N",0
"2003-0904","Kasay","Y",23,"Clouds",0,"Hot",1,"N",0
"2003-0905","Mare","Y",23,"Sun",0,"Hot",1,"N",0
"2003-0905","Vanderjagt","Y",50,"Sun",0,"Hot",1,"N",0
"2003-0905","Vanderjagt","Y",44,"Sun",0,"Hot",1,"N",0
"2003-0905","Vanderjagt","Y",25,"Sun",0,"Hot",1,"N",0
"2003-0906","Brien","N",51,"Clouds",0,"Nice",0,"Y",0
"2003-0906","Conway","Y",39,"Clouds",0,"Nice",0,"N",0
"2003-0906","Conway","Y",36,"Clouds",0,"Nice",0,"N",0
"2003-0906","Conway","N",39,"Clouds",0,"Nice",0,"Y",1
"2003-0906","Conway","Y",29,"Clouds",0,"Nice",0,"Y",0
"2003-0907","Carney","N",39,"Clouds",1,"Hot",1,"N",0
"2003-0907","Carney","Y",47,"Clouds",1,"Hot",1,"Y",1
"2003-0907","GramaticaM","N",36,"Clouds",1,"Hot",1,"N",0
"2003-0908","Duncan","Y",31,"Sun",0,"Nice",1,"N",0
"2003-0908","Duncan","N",34,"Sun",0,"Nice",1,"N",0
"2003-0909","BrownJ","Y",36,"Sun",0,"Nice",0,"N",0
"2003-0909","BrownJ","Y",46,"Sun",0,"Nice",0,"N",0
"2003-0909","BrownJ","Y",34,"Sun",0,"Nice",0,"N",0
"2003-0909","Reed","Y",49,"Sun",0,"Nice",0,"N",0
"2003-0909","Reed","Y",33,"Sun",0,"Nice",0,"N",0
"2003-0909","Reed","Y",21,"Sun",0,"Nice",0,"N",0
"2003-0910","Akers","Y",21,"Inside",0,"Nice",0,"N",0
"2003-0910","Akers","Y",25,"Inside",0,"Nice",0,"N",0
"2003-0910","Akers","N",41,"Inside",0,"Nice",0,"N",0
"2003-0910","Akers","Y",40,"Inside",0,"Nice",0,"N",0
"2003-0910","Feely","Y",40,"Inside",0,"Nice",0,"N",0
"2003-0910","Feely","Y",25,"Inside",0,"Nice",0,"N",0
"2003-0910","Feely","Y",46,"Inside",0,"Nice",0,"N",0
"2003-0912","Peterson","Y",44,"Clouds",0,"Nice",1,"N",0
"2003-0912","Peterson","N",53,"Clouds",0,"Nice",1,"N",0
"2003-0912","Wilkins","Y",39,"Clouds",0,"Nice",1,"N",0
"2003-0913","Elling","Y",47,"Inside",0,"Nice",0,"N",0
"2003-0913","Elling","Y",27,"Inside",0,"Nice",0,"N",0
"2003-0913","Longwell","Y",21,"Inside",0,"Nice",0,"N",0
"2003-0913","Longwell","Y",43,"Inside",0,"Nice",0,"N",0
"2003-0913","Longwell","Y",27,"Inside",0,"Nice",0,"Y",0
"2003-0914","Elam","N",44,"Clouds",0,"Cold",1,"N",0
"2003-0914","Elam","Y",43,"Clouds",0,"Cold",1,"N",0
"2003-0914","Vinatieri","Y",40,"Clouds",0,"Cold",1,"N",0
"2003-0914","Vinatieri","Y",46,"Clouds",0,"Cold",1,"N",0
"2003-0914","Vinatieri","Y",28,"Clouds",0,"Cold",1,"N",0
"2003-1001","GramaticaM","Y",39,"Sun",0,"Nice",1,"N",0
"2003-1001","Kasay","Y",47,"Sun",0,"Nice",1,"N",0
"2003-1001","Kasay","Y",45,"Sun",0,"Nice",1,"N",0
"2003-1002","BrownK","Y",45,"Sun",0,"Nice",1,"N",0
"2003-1002","BrownK","Y",33,"Sun",0,"Nice",1,"N",0
"2003-1002","Graham","Y",40,"Sun",0,"Nice",1,"N",0
"2003-1002","Graham","Y",40,"Sun",0,"Nice",1,"N",0
"2003-1003","Edinger","Y",43,"Inside",0,"Nice",0,"N",0
"2003-1003","Edinger","N",48,"Inside",0,"Nice",0,"N",0
"2003-1003","Edinger","N",41,"Inside",0,"Nice",0,"N",0
"2003-1003","Hanson","Y",24,"Inside",0,"Nice",0,"N",0
"2003-1003","Hanson","Y",25,"Inside",0,"Nice",0,"N",0
"2003-1003","Hanson","Y",30,"Inside",0,"Nice",0,"N",0
"2003-1003","Hanson","Y",48,"Inside",0,"Nice",0,"Y",0
"2003-1004","Vanderjagt","Y",27,"Sun",1,"Nice",1,"N",0
"2003-1004","Vanderjagt","Y",26,"Sun",1,"Nice",1,"N",0
"2003-1004","Vanderjagt","Y",27,"Sun",1,"Nice",1,"N",0
"2003-1005","Andersen","Y",29,"Clouds",0,"Nice",1,"N",0
"2003-1005","Andersen","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-1005","Dawson","Y",50,"Clouds",0,"Nice",1,"N",0
"2003-1005","Dawson","Y",22,"Clouds",0,"Nice",1,"N",0
"2003-1007","Duncan","Y",20,"Sun",0,"Cold",1,"N",0
"2003-1007","Reed","N",23,"Sun",0,"Cold",1,"N",0
"2003-1008","Anderson","Y",35,"Sun",0,"Nice",1,"N",0
"2003-1009","BrownJ","Y",27,"Sun",0,"Nice",1,"N",0
"2003-1009","BrownJ","N",49,"Sun",0,"Nice",1,"N",0
"2003-1009","BrownJ","Y",48,"Sun",0,"Nice",1,"N",0
"2003-1009","Hall","Y",20,"Sun",0,"Nice",1,"N",0
